SubBlock,BlockID,parameter,R0,R1,defval_mask,param_mask,param_minbit,reg_mask,reg_id
ch,52,DAC_CAL_CTDC_TOA,198,4,0,63,0,63,0
ch,52,DAC_CAL_CTDC_TOT,200,4,0,63,0,63,0
ch,52,DAC_CAL_FTDC_TOA,197,4,0,63,0,63,0
ch,52,DAC_CAL_FTDC_TOT,199,4,0,63,0,63,0
ch,52,DIS_TDC,202,4,0,1,0,128,0
ch,52,ExtData,203,4,0,768,8,3,0
ch,52,ExtData,205,4,0,255,0,255,1
ch,52,HighRange,196,4,0,1,0,4,0
ch,52,IN_FTDC_ENCODER_TOA,201,4,0,63,0,63,0
ch,52,IN_FTDC_ENCODER_TOT,202,4,0,63,0,63,0
ch,52,Inputdac,192,4,0,31,0,31,0
ch,52,Inputdacpol,192,4,0,1,0,32,0
ch,52,LowRange,196,4,0,1,0,2,0
ch,52,Mask_AlignBuffer,203,4,0,1,0,128,0
ch,52,Mask_adc,197,4,0,1,0,128,0
ch,52,Mask_toa,195,4,0,1,0,1,0
ch,52,Mask_tot,196,4,0,1,0,32,0
ch,52,Probe_inv,195,4,0,1,0,128,0
ch,52,Probe_noinv,194,4,0,1,0,1,0
ch,52,Probe_pa,196,4,0,1,0,1,0
ch,52,Probe_toa,196,4,0,1,0,128,0
ch,52,Probe_tot,196,4,0,1,0,64,0
ch,52,Ref_dac_inv,195,4,0,31,0,62,0
ch,52,Ref_dac_toa,193,4,0,27,0,62,0
ch,52,Ref_dac_tot,194,4,0,31,0,62,0
ch,52,Sel_trigger_toa,195,4,0,1,0,64,0
ch,52,Sel_trigger_tot,196,4,0,1,0,16,0
ch,53,Adc_pedestal,12,0,0,255,0,255,0
ch,53,Channel_off,4,0,0,1,0,8,0
ch,53,DAC_CAL_CTDC_TOA,6,0,0,63,0,63,0
ch,53,DAC_CAL_CTDC_TOT,8,0,0,63,0,63,0
ch,53,DAC_CAL_FTDC_TOA,5,0,0,63,0,63,0
ch,53,DAC_CAL_FTDC_TOT,7,0,0,63,0,63,0
ch,53,DIS_TDC,10,0,0,1,0,128,0
ch,53,ExtData,11,0,0,768,8,3,0
ch,53,ExtData,13,0,0,255,0,255,1
ch,53,HighRange,4,0,0,1,0,4,0
ch,53,IN_FTDC_ENCODER_TOA,9,0,0,63,0,63,0
ch,53,IN_FTDC_ENCODER_TOT,10,0,0,63,0,63,0
ch,53,Inputdac,0,0,0,31,0,31,0
ch,53,Inputdacpol,0,0,0,1,0,32,0
ch,53,LowRange,4,0,0,1,0,2,0
ch,53,Mask_AlignBuffer,11,0,0,1,0,128,0
ch,53,Mask_adc,5,0,0,1,0,128,0
ch,53,Mask_toa,3,0,0,1,0,1,0
ch,53,Mask_tot,4,0,0,1,0,32,0
ch,53,Probe_inv,3,0,0,1,0,128,0
ch,53,Probe_noinv,2,0,0,1,0,1,0
ch,53,Probe_pa,4,0,0,1,0,1,0
ch,53,Probe_toa,4,0,0,1,0,128,0
ch,53,Probe_tot,4,0,0,1,0,64,0
ch,53,Ref_dac_inv,3,0,0,31,0,62,0
ch,53,Ref_dac_toa,1,0,0,27,0,62,0
ch,53,Ref_dac_tot,2,0,0,31,0,62,0
ch,53,Sel_trigger_toa,3,0,0,1,0,64,0
ch,53,Sel_trigger_tot,4,0,0,1,0,16,0
ch,54,Adc_pedestal,172,2,0,255,0,255,0
ch,54,Channel_off,164,2,0,1,0,8,0
ch,54,DAC_CAL_CTDC_TOA,166,2,0,63,0,63,0
ch,54,DAC_CAL_CTDC_TOT,168,2,0,63,0,63,0
ch,54,DAC_CAL_FTDC_TOA,165,2,0,63,0,63,0
ch,54,DAC_CAL_FTDC_TOT,167,2,0,63,0,63,0
ch,54,DIS_TDC,170,2,0,1,0,128,0
ch,54,ExtData,171,2,0,768,8,3,0
ch,54,ExtData,173,2,0,255,0,255,1
ch,54,HighRange,164,2,0,1,0,4,0
ch,54,IN_FTDC_ENCODER_TOA,169,2,0,63,0,63,0
ch,54,IN_FTDC_ENCODER_TOT,170,2,0,63,0,63,0
ch,54,Inputdac,160,2,0,31,0,31,0
ch,54,Inputdacpol,160,2,0,1,0,32,0
ch,54,LowRange,164,2,0,1,0,2,0
ch,54,Mask_AlignBuffer,171,2,0,1,0,128,0
ch,54,Mask_adc,165,2,0,1,0,128,0
ch,54,Mask_toa,163,2,0,1,0,1,0
ch,54,Mask_tot,164,2,0,1,0,32,0
ch,54,Probe_inv,163,2,0,1,0,128,0
ch,54,Probe_noinv,162,2,0,1,0,1,0
ch,54,Probe_pa,164,2,0,1,0,1,0
ch,54,Probe_toa,164,2,0,1,0,128,0
ch,54,Probe_tot,164,2,0,1,0,64,0
ch,54,Ref_dac_inv,163,2,0,31,0,62,0
ch,54,Ref_dac_toa,161,2,0,27,0,62,0
ch,54,Ref_dac_tot,162,2,0,31,0,62,0
ch,54,Sel_trigger_toa,163,2,0,1,0,64,0
ch,54,Sel_trigger_tot,164,2,0,1,0,16,0
ch,55,Adc_pedestal,236,4,0,255,0,255,0
ch,55,Channel_off,228,4,0,1,0,8,0
ch,55,DAC_CAL_CTDC_TOA,230,4,0,63,0,63,0
ch,55,DAC_CAL_CTDC_TOT,232,4,0,63,0,63,0
ch,55,DAC_CAL_FTDC_TOA,229,4,0,63,0,63,0
ch,55,DAC_CAL_FTDC_TOT,231,4,0,63,0,63,0
ch,55,DIS_TDC,234,4,0,1,0,128,0
ch,55,ExtData,235,4,0,768,8,3,0
ch,55,ExtData,237,4,0,255,0,255,1
ch,55,HighRange,228,4,0,1,0,4,0
ch,55,IN_FTDC_ENCODER_TOA,233,4,0,63,0,63,0
ch,55,IN_FTDC_ENCODER_TOT,234,4,0,63,0,63,0
ch,55,Inputdac,224,4,0,31,0,31,0
ch,55,Inputdacpol,224,4,0,1,0,32,0
ch,55,LowRange,228,4,0,1,0,2,0
ch,55,Mask_AlignBuffer,235,4,0,1,0,128,0
ch,55,Mask_adc,229,4,0,1,0,128,0
ch,55,Mask_toa,227,4,0,1,0,1,0
ch,55,Mask_tot,228,4,0,1,0,32,0
ch,55,Probe_inv,227,4,0,1,0,128,0
ch,55,Probe_noinv,226,4,0,1,0,1,0
ch,55,Probe_pa,228,4,0,1,0,1,0
ch,55,Probe_toa,228,4,0,1,0,128,0
ch,55,Probe_tot,228,4,0,1,0,64,0
ch,55,Ref_dac_inv,227,4,0,31,0,62,0
ch,55,Ref_dac_toa,225,4,0,27,0,62,0
ch,55,Ref_dac_tot,226,4,0,31,0,62,0
ch,55,Sel_trigger_toa,227,4,0,1,0,64,0
ch,55,Sel_trigger_tot,228,4,0,1,0,16,0
ch,56,Adc_pedestal,204,2,0,255,0,255,0
ch,56,Channel_off,196,2,0,1,0,8,0
ch,56,DAC_CAL_CTDC_TOA,198,2,0,63,0,63,0
ch,56,DAC_CAL_CTDC_TOT,200,2,0,63,0,63,0
ch,56,DAC_CAL_FTDC_TOA,197,2,0,63,0,63,0
ch,56,DAC_CAL_FTDC_TOT,199,2,0,63,0,63,0
ch,56,DIS_TDC,202,2,0,1,0,128,0
ch,56,ExtData,203,2,0,768,8,3,0
ch,56,ExtData,205,2,0,255,0,255,1
ch,56,HighRange,196,2,0,1,0,4,0
ch,56,IN_FTDC_ENCODER_TOA,201,2,0,63,0,63,0
ch,56,IN_FTDC_ENCODER_TOT,202,2,0,63,0,63,0
ch,56,Inputdac,192,2,0,31,0,31,0
ch,56,Inputdacpol,192,2,0,1,0,32,0
ch,56,LowRange,196,2,0,1,0,2,0
ch,56,Mask_AlignBuffer,203,2,0,1,0,128,0
ch,56,Mask_adc,197,2,0,1,0,128,0
ch,56,Mask_toa,195,2,0,1,0,1,0
ch,56,Mask_tot,196,2,0,1,0,32,0
ch,56,Probe_inv,195,2,0,1,0,128,0
ch,56,Probe_noinv,194,2,0,1,0,1,0
ch,56,Probe_pa,196,2,0,1,0,1,0
ch,56,Probe_toa,196,2,0,1,0,128,0
ch,56,Probe_tot,196,2,0,1,0,64,0
ch,56,Ref_dac_inv,195,2,0,31,0,62,0
ch,56,Ref_dac_toa,193,2,0,27,0,62,0
ch,56,Ref_dac_tot,194,2,0,31,0,62,0
ch,56,Sel_trigger_toa,195,2,0,1,0,64,0
ch,56,Sel_trigger_tot,196,2,0,1,0,16,0
ch,57,Adc_pedestal,236,2,0,255,0,255,0
ch,57,Channel_off,228,2,0,1,0,8,0
ch,57,DAC_CAL_CTDC_TOA,230,2,0,63,0,63,0
ch,57,DAC_CAL_CTDC_TOT,232,2,0,63,0,63,0
ch,57,DAC_CAL_FTDC_TOA,229,2,0,63,0,63,0
ch,57,DAC_CAL_FTDC_TOT,231,2,0,63,0,63,0
ch,57,DIS_TDC,234,2,0,1,0,128,0
ch,57,ExtData,235,2,0,768,8,3,0
ch,57,ExtData,237,2,0,255,0,255,1
ch,57,HighRange,228,2,0,1,0,4,0
ch,57,IN_FTDC_ENCODER_TOA,233,2,0,63,0,63,0
ch,57,IN_FTDC_ENCODER_TOT,234,2,0,63,0,63,0
ch,57,Inputdac,224,2,0,31,0,31,0
ch,57,Inputdacpol,224,2,0,1,0,32,0
ch,57,LowRange,228,2,0,1,0,2,0
ch,57,Mask_AlignBuffer,235,2,0,1,0,128,0
ch,57,Mask_adc,229,2,0,1,0,128,0
ch,57,Mask_toa,227,2,0,1,0,1,0
ch,57,Mask_tot,228,2,0,1,0,32,0
ch,57,Probe_inv,227,2,0,1,0,128,0
ch,57,Probe_noinv,226,2,0,1,0,1,0
ch,57,Probe_pa,228,2,0,1,0,1,0
ch,57,Probe_toa,228,2,0,1,0,128,0
ch,57,Probe_tot,228,2,0,1,0,64,0
ch,57,Ref_dac_inv,227,2,0,31,0,62,0
ch,57,Ref_dac_toa,225,2,0,27,0,62,0
ch,57,Ref_dac_tot,226,2,0,31,0,62,0
ch,57,Sel_trigger_toa,227,2,0,1,0,64,0
ch,57,Sel_trigger_tot,228,2,0,1,0,16,0
ch,58,Adc_pedestal,12,3,0,255,0,255,0
ch,58,Channel_off,4,3,0,1,0,8,0
ch,58,DAC_CAL_CTDC_TOA,6,3,0,63,0,63,0
ch,58,DAC_CAL_CTDC_TOT,8,3,0,63,0,63,0
ch,58,DAC_CAL_FTDC_TOA,5,3,0,63,0,63,0
ch,58,DAC_CAL_FTDC_TOT,7,3,0,63,0,63,0
ch,58,DIS_TDC,10,3,0,1,0,128,0
ch,58,ExtData,11,3,0,768,8,3,0
ch,58,ExtData,13,3,0,255,0,255,1
ch,58,HighRange,4,3,0,1,0,4,0
ch,58,IN_FTDC_ENCODER_TOA,9,3,0,63,0,63,0
ch,58,IN_FTDC_ENCODER_TOT,10,3,0,63,0,63,0
ch,58,Inputdac,0,3,0,31,0,31,0
ch,58,Inputdacpol,0,3,0,1,0,32,0
ch,58,LowRange,4,3,0,1,0,2,0
ch,58,Mask_AlignBuffer,11,3,0,1,0,128,0
ch,58,Mask_adc,5,3,0,1,0,128,0
ch,58,Mask_toa,3,3,0,1,0,1,0
ch,58,Mask_tot,4,3,0,1,0,32,0
ch,58,Probe_inv,3,3,0,1,0,128,0
ch,58,Probe_noinv,2,3,0,1,0,1,0
ch,58,Probe_pa,4,3,0,1,0,1,0
ch,58,Probe_toa,4,3,0,1,0,128,0
ch,58,Probe_tot,4,3,0,1,0,64,0
ch,58,Ref_dac_inv,3,3,0,31,0,62,0
ch,58,Ref_dac_toa,1,3,0,27,0,62,0
ch,58,Ref_dac_tot,2,3,0,31,0,62,0
ch,58,Sel_trigger_toa,3,3,0,1,0,64,0
ch,58,Sel_trigger_tot,4,3,0,1,0,16,0
ch,59,Adc_pedestal,44,3,0,255,0,255,0
ch,59,Channel_off,36,3,0,1,0,8,0
ch,59,DAC_CAL_CTDC_TOA,38,3,0,63,0,63,0
ch,59,DAC_CAL_CTDC_TOT,40,3,0,63,0,63,0
ch,59,DAC_CAL_FTDC_TOA,37,3,0,63,0,63,0
ch,59,DAC_CAL_FTDC_TOT,39,3,0,63,0,63,0
ch,59,DIS_TDC,42,3,0,1,0,128,0
ch,59,ExtData,43,3,0,768,8,3,0
ch,59,ExtData,45,3,0,255,0,255,1
ch,59,HighRange,36,3,0,1,0,4,0
ch,59,IN_FTDC_ENCODER_TOA,41,3,0,63,0,63,0
ch,59,IN_FTDC_ENCODER_TOT,42,3,0,63,0,63,0
ch,59,Inputdac,32,3,0,31,0,31,0
ch,59,Inputdacpol,32,3,0,1,0,32,0
ch,59,LowRange,36,3,0,1,0,2,0
ch,59,Mask_AlignBuffer,43,3,0,1,0,128,0
ch,59,Mask_adc,37,3,0,1,0,128,0
ch,59,Mask_toa,35,3,0,1,0,1,0
ch,59,Mask_tot,36,3,0,1,0,32,0
ch,59,Probe_inv,35,3,0,1,0,128,0
ch,59,Probe_noinv,34,3,0,1,0,1,0
ch,59,Probe_pa,36,3,0,1,0,1,0
ch,59,Probe_toa,36,3,0,1,0,128,0
ch,59,Probe_tot,36,3,0,1,0,64,0
ch,59,Ref_dac_inv,35,3,0,31,0,62,0
ch,59,Ref_dac_toa,33,3,0,27,0,62,0
ch,59,Ref_dac_tot,34,3,0,31,0,62,0
ch,59,Sel_trigger_toa,35,3,0,1,0,64,0
ch,59,Sel_trigger_tot,36,3,0,1,0,16,0
ch,60,Adc_pedestal,76,3,0,255,0,255,0
ch,60,Channel_off,68,3,0,1,0,8,0
ch,60,DAC_CAL_CTDC_TOA,70,3,0,63,0,63,0
ch,60,DAC_CAL_CTDC_TOT,72,3,0,63,0,63,0
ch,60,DAC_CAL_FTDC_TOA,69,3,0,63,0,63,0
ch,60,DAC_CAL_FTDC_TOT,71,3,0,63,0,63,0
ch,60,DIS_TDC,74,3,0,1,0,128,0
ch,60,ExtData,75,3,0,768,8,3,0
ch,60,ExtData,77,3,0,255,0,255,1
ch,60,HighRange,68,3,0,1,0,4,0
ch,60,IN_FTDC_ENCODER_TOA,73,3,0,63,0,63,0
ch,60,IN_FTDC_ENCODER_TOT,74,3,0,63,0,63,0
ch,60,Inputdac,64,3,0,31,0,31,0
ch,60,Inputdacpol,64,3,0,1,0,32,0
ch,60,LowRange,68,3,0,1,0,2,0
ch,60,Mask_AlignBuffer,75,3,0,1,0,128,0
ch,60,Mask_adc,69,3,0,1,0,128,0
ch,60,Mask_toa,67,3,0,1,0,1,0
ch,60,Mask_tot,68,3,0,1,0,32,0
ch,60,Probe_inv,67,3,0,1,0,128,0
ch,60,Probe_noinv,66,3,0,1,0,1,0
ch,60,Probe_pa,68,3,0,1,0,1,0
ch,60,Probe_toa,68,3,0,1,0,128,0
ch,60,Probe_tot,68,3,0,1,0,64,0
ch,60,Ref_dac_inv,67,3,0,31,0,62,0
ch,60,Ref_dac_toa,65,3,0,27,0,62,0
ch,60,Ref_dac_tot,66,3,0,31,0,62,0
ch,60,Sel_trigger_toa,67,3,0,1,0,64,0
ch,60,Sel_trigger_tot,68,3,0,1,0,16,0
ch,61,Adc_pedestal,108,3,0,255,0,255,0
ch,61,Channel_off,100,3,0,1,0,8,0
ch,61,DAC_CAL_CTDC_TOA,102,3,0,63,0,63,0
ch,61,DAC_CAL_CTDC_TOT,104,3,0,63,0,63,0
ch,61,DAC_CAL_FTDC_TOA,101,3,0,63,0,63,0
ch,61,DAC_CAL_FTDC_TOT,103,3,0,63,0,63,0
ch,61,DIS_TDC,106,3,0,1,0,128,0
ch,61,ExtData,107,3,0,768,8,3,0
ch,61,ExtData,109,3,0,255,0,255,1
ch,61,HighRange,100,3,0,1,0,4,0
ch,61,IN_FTDC_ENCODER_TOA,105,3,0,63,0,63,0
ch,61,IN_FTDC_ENCODER_TOT,106,3,0,63,0,63,0
ch,61,Inputdac,96,3,0,31,0,31,0
ch,61,Inputdacpol,96,3,0,1,0,32,0
ch,61,LowRange,100,3,0,1,0,2,0
ch,61,Mask_AlignBuffer,107,3,0,1,0,128,0
ch,61,Mask_adc,101,3,0,1,0,128,0
ch,61,Mask_toa,99,3,0,1,0,1,0
ch,61,Mask_tot,100,3,0,1,0,32,0
ch,61,Probe_inv,99,3,0,1,0,128,0
ch,61,Probe_noinv,98,3,0,1,0,1,0
ch,61,Probe_pa,100,3,0,1,0,1,0
ch,61,Probe_toa,100,3,0,1,0,128,0
ch,61,Probe_tot,100,3,0,1,0,64,0
ch,61,Ref_dac_inv,99,3,0,31,0,62,0
ch,61,Ref_dac_toa,97,3,0,27,0,62,0
ch,61,Ref_dac_tot,98,3,0,31,0,62,0
ch,61,Sel_trigger_toa,99,3,0,1,0,64,0
ch,61,Sel_trigger_tot,100,3,0,1,0,16,0
ch,62,Adc_pedestal,140,3,0,255,0,255,0
ch,62,Channel_off,132,3,0,1,0,8,0
ch,62,DAC_CAL_CTDC_TOA,134,3,0,63,0,63,0
ch,62,DAC_CAL_CTDC_TOT,136,3,0,63,0,63,0
ch,62,DAC_CAL_FTDC_TOA,133,3,0,63,0,63,0
ch,62,DAC_CAL_FTDC_TOT,135,3,0,63,0,63,0
ch,62,DIS_TDC,138,3,0,1,0,128,0
ch,62,ExtData,139,3,0,768,8,3,0
ch,62,ExtData,141,3,0,255,0,255,1
ch,62,HighRange,132,3,0,1,0,4,0
ch,62,IN_FTDC_ENCODER_TOA,137,3,0,63,0,63,0
ch,62,IN_FTDC_ENCODER_TOT,138,3,0,63,0,63,0
ch,62,Inputdac,128,3,0,31,0,31,0
ch,62,Inputdacpol,128,3,0,1,0,32,0
ch,62,LowRange,132,3,0,1,0,2,0
ch,62,Mask_AlignBuffer,139,3,0,1,0,128,0
ch,62,Mask_adc,133,3,0,1,0,128,0
ch,62,Mask_toa,131,3,0,1,0,1,0
ch,62,Mask_tot,132,3,0,1,0,32,0
ch,62,Probe_inv,131,3,0,1,0,128,0
ch,62,Probe_noinv,130,3,0,1,0,1,0
ch,62,Probe_pa,132,3,0,1,0,1,0
ch,62,Probe_toa,132,3,0,1,0,128,0
ch,62,Probe_tot,132,3,0,1,0,64,0
ch,62,Ref_dac_inv,131,3,0,31,0,62,0
ch,62,Ref_dac_toa,129,3,0,27,0,62,0
ch,62,Ref_dac_tot,130,3,0,31,0,62,0
ch,62,Sel_trigger_toa,131,3,0,1,0,64,0
ch,62,Sel_trigger_tot,132,3,0,1,0,16,0
ch,63,Adc_pedestal,172,3,0,255,0,255,0
ch,63,Channel_off,164,3,0,1,0,8,0
ch,63,DAC_CAL_CTDC_TOA,166,3,0,63,0,63,0
ch,63,DAC_CAL_CTDC_TOT,168,3,0,63,0,63,0
ch,63,DAC_CAL_FTDC_TOA,165,3,0,63,0,63,0
ch,63,DAC_CAL_FTDC_TOT,167,3,0,63,0,63,0
ch,63,DIS_TDC,170,3,0,1,0,128,0
ch,63,ExtData,171,3,0,768,8,3,0
ch,63,ExtData,173,3,0,255,0,255,1
ch,63,HighRange,164,3,0,1,0,4,0
ch,63,IN_FTDC_ENCODER_TOA,169,3,0,63,0,63,0
ch,63,IN_FTDC_ENCODER_TOT,170,3,0,63,0,63,0
ch,63,Inputdac,160,3,0,31,0,31,0
ch,63,Inputdacpol,160,3,0,1,0,32,0
ch,63,LowRange,164,3,0,1,0,2,0
ch,63,Mask_AlignBuffer,171,3,0,1,0,128,0
ch,63,Mask_adc,165,3,0,1,0,128,0
ch,63,Mask_toa,163,3,0,1,0,1,0
ch,63,Mask_tot,164,3,0,1,0,32,0
ch,63,Probe_inv,163,3,0,1,0,128,0
ch,63,Probe_noinv,162,3,0,1,0,1,0
ch,63,Probe_pa,164,3,0,1,0,1,0
ch,63,Probe_toa,164,3,0,1,0,128,0
ch,63,Probe_tot,164,3,0,1,0,64,0
ch,63,Ref_dac_inv,163,3,0,31,0,62,0
ch,63,Ref_dac_toa,161,3,0,27,0,62,0
ch,63,Ref_dac_tot,162,3,0,31,0,62,0
ch,63,Sel_trigger_toa,163,3,0,1,0,64,0
ch,63,Sel_trigger_tot,164,3,0,1,0,16,0
ch,64,Adc_pedestal,204,3,0,255,0,255,0
ch,64,Channel_off,196,3,0,1,0,8,0
ch,64,DAC_CAL_CTDC_TOA,198,3,0,63,0,63,0
ch,64,DAC_CAL_CTDC_TOT,200,3,0,63,0,63,0
ch,64,DAC_CAL_FTDC_TOA,197,3,0,63,0,63,0
ch,64,DAC_CAL_FTDC_TOT,199,3,0,63,0,63,0
ch,64,DIS_TDC,202,3,0,1,0,128,0
ch,64,ExtData,203,3,0,768,8,3,0
ch,64,ExtData,205,3,0,255,0,255,1
ch,64,HighRange,196,3,0,1,0,4,0
ch,64,IN_FTDC_ENCODER_TOA,201,3,0,63,0,63,0
ch,64,IN_FTDC_ENCODER_TOT,202,3,0,63,0,63,0
ch,64,Inputdac,192,3,0,31,0,31,0
ch,64,Inputdacpol,192,3,0,1,0,32,0
ch,64,LowRange,196,3,0,1,0,2,0
ch,64,Mask_AlignBuffer,203,3,0,1,0,128,0
ch,64,Mask_adc,197,3,0,1,0,128,0
ch,64,Mask_toa,195,3,0,1,0,1,0
ch,64,Mask_tot,196,3,0,1,0,32,0
ch,64,Probe_inv,195,3,0,1,0,128,0
ch,64,Probe_noinv,194,3,0,1,0,1,0
ch,64,Probe_pa,196,3,0,1,0,1,0
ch,64,Probe_toa,196,3,0,1,0,128,0
ch,64,Probe_tot,196,3,0,1,0,64,0
ch,64,Ref_dac_inv,195,3,0,31,0,62,0
ch,64,Ref_dac_toa,193,3,0,27,0,62,0
ch,64,Ref_dac_tot,194,3,0,31,0,62,0
ch,64,Sel_trigger_toa,195,3,0,1,0,64,0
ch,64,Sel_trigger_tot,196,3,0,1,0,16,0
ch,65,Adc_pedestal,236,3,0,255,0,255,0
ch,65,Channel_off,228,3,0,1,0,8,0
ch,65,DAC_CAL_CTDC_TOA,230,3,0,63,0,63,0
ch,65,DAC_CAL_CTDC_TOT,232,3,0,63,0,63,0
ch,65,DAC_CAL_FTDC_TOA,229,3,0,63,0,63,0
ch,65,DAC_CAL_FTDC_TOT,231,3,0,63,0,63,0
ch,65,DIS_TDC,234,3,0,1,0,128,0
ch,65,ExtData,235,3,0,768,8,3,0
ch,65,ExtData,237,3,0,255,0,255,1
ch,65,HighRange,228,3,0,1,0,4,0
ch,65,IN_FTDC_ENCODER_TOA,233,3,0,63,0,63,0
ch,65,IN_FTDC_ENCODER_TOT,234,3,0,63,0,63,0
ch,65,Inputdac,224,3,0,31,0,31,0
ch,65,Inputdacpol,224,3,0,1,0,32,0
ch,65,LowRange,228,3,0,1,0,2,0
ch,65,Mask_AlignBuffer,235,3,0,1,0,128,0
ch,65,Mask_adc,229,3,0,1,0,128,0
ch,65,Mask_toa,227,3,0,1,0,1,0
ch,65,Mask_tot,228,3,0,1,0,32,0
ch,65,Probe_inv,227,3,0,1,0,128,0
ch,65,Probe_noinv,226,3,0,1,0,1,0
ch,65,Probe_pa,228,3,0,1,0,1,0
ch,65,Probe_toa,228,3,0,1,0,128,0
ch,65,Probe_tot,228,3,0,1,0,64,0
ch,65,Ref_dac_inv,227,3,0,31,0,62,0
ch,65,Ref_dac_toa,225,3,0,27,0,62,0
ch,65,Ref_dac_tot,226,3,0,31,0,62,0
ch,65,Sel_trigger_toa,227,3,0,1,0,64,0
ch,65,Sel_trigger_tot,228,3,0,1,0,16,0
ch,66,Adc_pedestal,12,4,0,255,0,255,0
ch,66,Channel_off,4,4,0,1,0,8,0
ch,66,DAC_CAL_CTDC_TOA,6,4,0,63,0,63,0
ch,66,DAC_CAL_CTDC_TOT,8,4,0,63,0,63,0
ch,66,DAC_CAL_FTDC_TOA,5,4,0,63,0,63,0
ch,66,DAC_CAL_FTDC_TOT,7,4,0,63,0,63,0
ch,66,DIS_TDC,10,4,0,1,0,128,0
ch,66,ExtData,11,4,0,768,8,3,0
ch,66,ExtData,13,4,0,255,0,255,1
ch,66,HighRange,4,4,0,1,0,4,0
ch,66,IN_FTDC_ENCODER_TOA,9,4,0,63,0,63,0
ch,66,IN_FTDC_ENCODER_TOT,10,4,0,63,0,63,0
ch,66,Inputdac,0,4,0,31,0,31,0
ch,66,Inputdacpol,0,4,0,1,0,32,0
ch,66,LowRange,4,4,0,1,0,2,0
ch,66,Mask_AlignBuffer,11,4,0,1,0,128,0
ch,66,Mask_adc,5,4,0,1,0,128,0
ch,66,Mask_toa,3,4,0,1,0,1,0
ch,66,Mask_tot,4,4,0,1,0,32,0
ch,66,Probe_inv,3,4,0,1,0,128,0
ch,66,Probe_noinv,2,4,0,1,0,1,0
ch,66,Probe_pa,4,4,0,1,0,1,0
ch,66,Probe_toa,4,4,0,1,0,128,0
ch,66,Probe_tot,4,4,0,1,0,64,0
ch,66,Ref_dac_inv,3,4,0,31,0,62,0
ch,66,Ref_dac_toa,1,4,0,27,0,62,0
ch,66,Ref_dac_tot,2,4,0,31,0,62,0
ch,66,Sel_trigger_toa,3,4,0,1,0,64,0
ch,66,Sel_trigger_tot,4,4,0,1,0,16,0
ch,67,Adc_pedestal,44,4,0,255,0,255,0
ch,67,Channel_off,36,4,0,1,0,8,0
ch,67,DAC_CAL_CTDC_TOA,38,4,0,63,0,63,0
ch,67,DAC_CAL_CTDC_TOT,40,4,0,63,0,63,0
ch,67,DAC_CAL_FTDC_TOA,37,4,0,63,0,63,0
ch,67,DAC_CAL_FTDC_TOT,39,4,0,63,0,63,0
ch,67,DIS_TDC,42,4,0,1,0,128,0
ch,67,ExtData,43,4,0,768,8,3,0
ch,67,ExtData,45,4,0,255,0,255,1
ch,67,HighRange,36,4,0,1,0,4,0
ch,67,IN_FTDC_ENCODER_TOA,41,4,0,63,0,63,0
ch,67,IN_FTDC_ENCODER_TOT,42,4,0,63,0,63,0
ch,67,Inputdac,32,4,0,31,0,31,0
ch,67,Inputdacpol,32,4,0,1,0,32,0
ch,67,LowRange,36,4,0,1,0,2,0
ch,67,Mask_AlignBuffer,43,4,0,1,0,128,0
ch,67,Mask_adc,37,4,0,1,0,128,0
ch,67,Mask_toa,35,4,0,1,0,1,0
ch,67,Mask_tot,36,4,0,1,0,32,0
ch,67,Probe_inv,35,4,0,1,0,128,0
ch,67,Probe_noinv,34,4,0,1,0,1,0
ch,67,Probe_pa,36,4,0,1,0,1,0
ch,67,Probe_toa,36,4,0,1,0,128,0
ch,67,Probe_tot,36,4,0,1,0,64,0
ch,67,Ref_dac_inv,35,4,0,31,0,62,0
ch,67,Ref_dac_toa,33,4,0,27,0,62,0
ch,67,Ref_dac_tot,34,4,0,31,0,62,0
ch,67,Sel_trigger_toa,35,4,0,1,0,64,0
ch,67,Sel_trigger_tot,36,4,0,1,0,16,0
ch,68,Adc_pedestal,76,4,0,255,0,255,0
ch,68,Channel_off,68,4,0,1,0,8,0
ch,68,DAC_CAL_CTDC_TOA,70,4,0,63,0,63,0
ch,68,DAC_CAL_CTDC_TOT,72,4,0,63,0,63,0
ch,68,DAC_CAL_FTDC_TOA,69,4,0,63,0,63,0
ch,68,DAC_CAL_FTDC_TOT,71,4,0,63,0,63,0
ch,68,DIS_TDC,74,4,0,1,0,128,0
ch,68,ExtData,75,4,0,768,8,3,0
ch,68,ExtData,77,4,0,255,0,255,1
ch,68,HighRange,68,4,0,1,0,4,0
ch,68,IN_FTDC_ENCODER_TOA,73,4,0,63,0,63,0
ch,68,IN_FTDC_ENCODER_TOT,74,4,0,63,0,63,0
ch,68,Inputdac,64,4,0,31,0,31,0
ch,68,Inputdacpol,64,4,0,1,0,32,0
ch,68,LowRange,68,4,0,1,0,2,0
ch,68,Mask_AlignBuffer,75,4,0,1,0,128,0
ch,68,Mask_adc,69,4,0,1,0,128,0
ch,68,Mask_toa,67,4,0,1,0,1,0
ch,68,Mask_tot,68,4,0,1,0,32,0
ch,68,Probe_inv,67,4,0,1,0,128,0
ch,68,Probe_noinv,66,4,0,1,0,1,0
ch,68,Probe_pa,68,4,0,1,0,1,0
ch,68,Probe_toa,68,4,0,1,0,128,0
